id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
629,31,8,"Explore the science of sound! Join us for a free Mad Science Presentation -- ""Sounds Like Science"" TODAY at the South Oxnard Branch Library - 4pm. All ages welcome",0,0,0,1,0,0,0
630,31,8,"Book Talk ※Heart of a Dad§ Saturday, August 15, 3:00 p.m. David N. Moore, Jr., Th.D., grew up in La Colonia and is a local pastor, educator, activist, and ecumenical teacher. He and his wife are parents of five adult children. Dr. Moore＊s fondness for",1,0,0,1,0,0,0
631,31,7,"How to Start an Investment Club Saturday, August 1, 3:00 p.m. Local members of the NAIC Better Investing team will give an illustrated presentation on how to start and run a successful investment club where friends, family, or co-workers, etc., meet t",1,0,0,1,0,0,0
632,31,7,Photos from this afternoon's InkoDye activity at the South Oxnard Branch Library,1,0,0,1,0,0,0
633,31,7,,0,0,0,1,0,1,1
634,31,7,,2,0,0,1,0,1,1
635,31,7,Feel free to share your story in the comments below!,2,0,0,1,0,0,0
636,31,7,Look for the icon at the bottom of our webpage or go to the Research link www.oxnardlibrary.net,0,0,0,1,0,0,1
637,31,7,"Students enrolled in the Summer Reading Program for 7th-12th grades are invited to the South Oxnard Center at 200 E. Bard Road, for a special zumba session just for them. Space may be limited, so be sure to sign-up at the South Oxnard Branch Library Infor",7,0,1,1,0,0,0
638,31,7,"This afternoon, and again at the Downtown Library on August 10, we will be having a special drumming and rhythm workshop for 11-18 year olds with Carl Soto. Join us in the South Oxnard Center's Multipurpose Room at 3pm today for some fun!",1,0,0,1,0,0,0
639,31,7,The Main Library will be closed July 2-4 for the holiday. Happy Independence Day!,1,0,0,0,0,0,0
640,31,7,,1,0,0,1,0,1,1
641,31,7,,4,0,0,1,0,0,0
581,30,10,"""The Night Before Halloween"" with Stage Right.",8,0,0,1,0,0,0
582,30,10,Family fun night at the drive in!,28,1,0,1,0,0,0
583,30,10,From our friends at PBS!!,0,1,0,1,0,0,1
585,30,10,,8,0,0,1,0,0,1
586,30,10,The library has story times for all ages! Call the library for more information or to register. We'd love to see you there!!,5,0,0,1,0,0,1
588,30,9,"If you don't have dinner plans, please consider stopping by John Anthony's. You'll have a great meal and the library benefits!!",4,0,0,1,0,0,0
589,30,9,,4,0,1,0,0,1,1
590,30,9,"Check out the schedule of events for 2015 RADical Days! They always have so many great, FREE activities for all ages!",2,0,0,0,0,1,1
591,30,9,,5,0,0,1,0,0,0
592,30,9,,0,0,0,1,0,0,0
593,30,8,Good luck to all heading back to school!,3,0,0,1,0,1,1
594,30,8,A huge THANK YOU to local superheroes Officer Temple and his partner Voda who helped us celebrate the end of summer reading! You are our heroes!,12,0,0,1,0,0,0
595,30,8,,1,0,0,1,0,1,1
596,30,7,The American Girl Club met again - and we welcomed the library's newest addition to our doll collection - Kit Kittridge!,13,0,1,1,0,0,0
597,30,7,"One of our young patrons has put together a personal care items drive for our Veterans. Please consider donating to this very worthy cause! The box will be in the library lobby until Monday, August 3.",1,0,0,1,0,0,0
598,30,7,Stop by this sale at one of our neighborhood stores!,1,0,0,1,0,0,1
599,30,7,Being attacked by peas! Everyone has a little superhero in them - help save the planet!,6,0,0,1,0,0,0
600,30,7,"Rainy night? No big deal - we're having tons of fun watching Stage Right make the story ""Super Daisy and the Peril of Planet pea"" come alive!",3,1,0,1,0,0,0
601,30,7,"The American Girl Club had a daytime pajama party yesterday! We played charades, toss 'n talk, and made matching sleep masks for ourselves and our dolls. So much fun to wear your pjs in the daytime!",9,0,1,1,0,0,0
602,30,7,Some of our stitchers gathered together at the library to make pillowcases for the military.,2,0,0,1,0,0,0
603,30,7,"The Curious Club learned all about bubbles! Using what we already knew about shapes and wind, we made our own bubble wands, predicted what shape our bubbles would be, and even made our own bubble solution! The verdict is in: homemade bubbles were better t",6,0,0,1,0,0,0
604,30,7,"""There is no such thing as a kid who hates reading. There are kids who love reading, and kids who are reading the wrong books."" James Patterson",8,0,0,1,0,0,0
605,30,7,"Some summer fun, a blast from the past! 60s fashion presented by Jean Kanouff",4,0,0,1,0,0,0
529,29,8,What a fun day!,14,2,0,1,0,0,0
542,29,10,And so it begins... Kick off NaNoWriMo tomorrow with Paul Fleischman at the Live Oak Branch Library at 1:30pm smile emoticon Paul Fleischman will be joining us at the start of the program to get us started and inspired. Make sure to bring your writing,3,1,0,1,0,0,1
543,29,10,"Downtown ART in the Library invites you to experience the work of local contemporary artists in three different mediums this First Friday Santa Cruz. The exhibit, running now through January 10th 2016, features the photography of 6 local artists, the Indi",3,0,1,1,0,0,0
544,29,10,Fall craft at the local history fair!,4,0,0,1,0,0,0
545,29,10,"One last thank you to everyone who made Open Streets Santa Cruz County a great event! Here are a few pictures of of our booth smile emoticon We had fun making paper plate Jelly Fish while seeing lots of new and familiar faces out biking, walking an",10,1,0,1,0,0,0
546,29,10,Stop by the Scotts Valley Branch today from 1:30-3:30 to catch a 3D printer demo with one of our Reference Librarians!,3,1,0,0,1,0,0
547,29,10,Felton teens! The Teen Readers Guild starts tomorrow! Teens 13-18 stop by the Felton Library at 3:30 to have some snacks and chat about books!,2,1,0,1,0,0,0
548,29,10,We had a great time at Open Streets Santa Cruz County today! Thanks to everyone who stopped by to say hello or make a bike jelly! smile emoticon Shout out to all the organizers and volunteers who made this possible,11,2,0,0,1,0,0
549,29,10,A little bit of Folk車rico Friday from our Free Family Festival Days last month!,4,1,0,0,1,0,0
550,29,10,Families are invited to join educators from the Seymour Center at Long Marine Lab in a fun exploration of our local beach and sea life. Event is sponsored by the Friends of the La Selva Beach Library: Saturday ? October 10 ? 10:00am - 12:00pm La Selva Be,5,1,1,1,0,0,0
551,29,9,"Willing Suspension Armchair Theater will make your bones shiver at this month's reader's theater presentation! A Literary ?#?Halloween?: Chilling Tales from Classic Authors. Free. Thursday ? OCT 8 ? Scotts Valley Library, 251 Kings Vi",2,2,0,1,0,0,0
552,29,9,One great thing about books is that they find ways to bring us together smile emoticon Shout out to Donna B for sharing this great picture!,7,0,0,1,0,0,0
553,29,9,Thank you to Leolani Lowry for showing us basic hula steps and teaching us about different Hawaiian instruments this past Saturday at the Downtown Library. Stop by the Santa Cruz Ethnic Dance Festival this Saturday to enjoy performances from various lo,14,0,1,1,0,0,0
554,29,9,"We're back! Storytimes, craft times, Lego Clubs and more! Dont' forget programs start this week smile emoticon For more information 831-427-7717 or view our online calendar www.santacruzpl.org/events",2,0,1,1,0,0,1
555,29,9,"So much fun this past weekend with Malena Vega teaching us the rhythms and movements of Mexican Folkl車rico Dance. Catch the next Free Family Festival Day ""awaiian Style Music and Dance with Leolani Lowry"" coming up this Saturday, September 12 at the DD",36,2,3,1,0,0,0
556,29,9,"#?IntellectualProperty? protection for your ?#?SmallBusiness?! Learn from local expert, Patrick Reilly, Esquire, founder of the ipsociety. Wednesday September 9th at 12pm at the Downtown Library. Register Now: http://www.sant",9,0,0,1,0,0,1
557,29,9,Find out why community members love the Santa Cruz Public Libraries! What can we do for you?,18,1,16,0,1,0,0
558,29,8,"We had a great time at our first Family Festival Day this past weekend learning all about the dance and music of Puerto Rico! Catch the next Free Family Festival Day ""Mexican Folkl車rico Dance with Malena Vega""coming up this Saturday, September 5 at thh",17,2,3,1,0,0,0
559,29,8,,4,0,0,1,0,0,0
560,29,8,"Shout out to all our Tales to Tails therapy dogs today on National Dog Day! Here a just a few of our furry friends that work at 9 of our branches as attentive, non-judgmental reading partners for children reading aloud. If you are interested in making",9,0,0,1,0,0,0
561,29,8,"Check out our digital magazine of the week, Fast Company! Fast Company takes you inside the minds of the most progressive business leaders. Meet the real innovators of our age and see the latest in design, sustainability, marketing, and social responsi",0,0,0,1,0,0,1
562,29,8,"Learn about all the online genealogy resources you can use for FREE from the library at the next Genealogical Society of Santa Cruz County Meeting. Ancestry.com, FindMyPast, Heritage Quest Online, and American Ancestors.org will be presented by Karen Ther",25,1,1,1,0,0,0
563,29,8,"Get ready for a new season of Football with ESPN The Magazine. A magazine for the next generation of sports fans with emphasis on the personality, lifestyle & off-the-field activities of today's newsworthy & up-and-coming athletes. All delivered with i",7,0,0,1,0,0,1
564,29,8,"""Para ser sabio hay que leer a diario"" Do you have your daily read picked out?",4,1,0,1,0,0,0
565,29,8,"Check out this week＊s digital movie, Daud, a short film about being 10 years old and Muslim in Brooklyn. Find it at https://www.rbdigital.com/santacruzca/ Want to know more about our streaming movie service IndieFlix? Watch this short video: http://bit",0,0,0,1,0,0,1
566,29,8,"We enjoyed a lovely performance from Centeotl Grupo De Danza y Baile this past Friday during First Friday Santa Cruz ""Art in the Library"" opening reception showcasing the work of various artists including David Fleming, Donna Thompson and the Printmakers",8,2,1,1,0,0,0
567,29,8,"We had 3,432 participants for the 2015 Summer Reading Program ""Read to the Rhythm"" with over 54% of those readers signing out! Here is a glimpse at a few of our special events and programs from the summer! Did you have a favorite? Big thanks to all",7,1,3,1,0,0,0
568,29,7,What can LinkedIn do for your ?#?smallbusiness?? Find out at the next Brown Bag workshop! Santa Cruz SBDC Social Media Advisor Lydia Snider presents August 12th Downtown at noon.,3,0,0,1,0,0,0
569,29,7,Announcing our digital magazine of the week! Vegetarian Times provides delicious recipes and expert nutrition advice. Find the latest issue at http://www.rbdigital.com/santacruzca/zinio,1,0,0,1,0,0,1
570,29,7,"Are you or someone you know experiencing memory loss? Early detection matters, so attend these free presentations co-sponsored by the Alzheimer's Association. Know the 10 signs that can be a warning: Monday August 17th. Next month on September 29th Learn",4,0,0,1,0,0,0
571,29,7,"Check out the PBS show ※Saving the Ocean: Shark Reef§. Saving the Ocean is not just another doom-and-gloom TV show. It's about people solving problems. Find it on IndieFilx, our streaming movie service, at https://www.rbdigital.com/santacruzca/",15,0,0,1,0,0,1
572,29,7,Kids ages 5 and up are invited to make their own maracas and stay to make music with friends! Thursday July 23 ? 2pm ? Branciforte Library.,1,0,0,1,0,0,0
573,29,7,"I'm a bookaholic on the road to recovery, just kidding I'm on the road to the library.",11,0,0,1,0,0,0
574,29,7,"Check out this week's digital magazine, Bloomberg Businessweek. This week＊s edition focuses on the publication of Harper Lee＊s Go Set a Watchman. Find it at http://www.rbdigital.com/santacruzca/zinio Want to know more about our digital magazine service",4,0,0,1,0,0,1
575,29,7,,4,0,0,1,0,0,0
576,29,7,We couldn't have asked for a more beautiful day for this fun celebration. Thank you to all who came to enjoy this milestone in library history as well as those of you who donated and worked to make the event spectacular. For more pictures check out the,15,0,2,1,0,0,1
577,29,7,"The Summer Book Fair at the La Selva Beach Library is more than just books! With live music by The Black Eyed Susies, Toby Gray, JNJ Dynamite, & Travis Palmer; the ATE3One Food Truck, Gift Vendors, children's activities, and an Organic Farmer's Market- th",1,0,1,1,0,0,0
578,29,7,"4th of July is just around the corner! Check out our digital film of the week, Summerspell, a film about family celebrations and tensions, Independence Day, Texas 1948. Check it out at https://www.rbdigital.com/santacruzca/ Want to know more about our",0,0,0,1,0,0,1
579,29,7,"Kids ages 7 and up are invited to join local artist T. Mike Walker for a fun and challenging photo collage workshop. The workshop is structured and not designed for drop-in, so please arrive on time. Boulder Creek Library ? July 9 ? 3-5pm Scotts Valle",0,0,1,1,0,0,1
580,29,7,"Join us for an engaging, interactive live animal experience the whole family will love! Featuring insects, amphibians, and reptiles from around the world! This event is free and all ages are welcome. Aptos Library ? July 8 ? 11:00am Boulder Creek Libr",1,0,0,1,0,0,1
516,28,10,Decorated pumpkins at the Library!,4,0,0,1,0,0,0
517,28,10,Don't know what to do with yourself today? Stop in and pick up a good book! We're here until 4pm.,4,0,0,1,0,0,0
518,28,10,The Chili Public Library is selling cheesecakes and other desserts for the holiday season as a fundraiser for the library. Pick up an order form at the library and get it back to us by November 11th. No need to pay now! You may pick up your cheesecakes,2,0,0,0,0,0,0
519,28,10,"There's still space!! Make sure to join us! Color Storytime for ages 2-5 Friday October 23, 2015 10:00 AM to 10:45 AM Celebrate National Color Day with us by hearing stories, singing songs and doing a simple color experiment!* For ages 2-5. Please reg",1,0,0,1,0,0,1
520,28,10,"Are you thinking about a Halloween costume? We're curious, if you were to dress as a literary character, who would you choose? How would you dress?",3,0,0,1,0,0,0
521,28,10,Friends of the Library book sale.,5,1,0,1,0,0,0
522,28,9,"Do you know someone who doesn't have a library card? September is Library Card Sign-up Month - a time when the American Library Association and libraries across the country remind parents that a library card is the most important school supply of all,",9,1,0,1,0,0,0
523,28,9,"Join us Wednesday (9/16) for a game of Life-Size Scrabble! Come out and join us as we play this fun, classic word game on a floor-sized Scrabble board! Participants will be divided into teams and words will be created as you rack up points and challeng",3,0,0,0,0,0,0
